rowID,entity,entityLabel,domain,property,propertyLabel,value,roundedValue,unitLabel,sitelinks,dateModified,entityType,question,fileName,sheetName,days_since_last_modified
88,http://www.wikidata.org/entity/Q27592,The Psychopathology of Everyday Life,Art & Literature,http://www.wikidata.org/prop/direct/P577,year of publication,1901,1901,year,15,2024-10-21 11:51:23,literary work,"What was the year of publication of the literary work The Psychopathology of Everyday Life, by Sigmund Freud?",Art & Literature.xlsx,Book_publicationYear,71
89,http://www.wikidata.org/entity/Q457977,Of Mice and Men,Art & Literature,http://www.wikidata.org/prop/direct/P577,year of publication,1937,1937,year,51,2024-11-17 13:31:54,literary work,"What was the year of publication of the literary work Of Mice and Men, by John Steinbeck?",Art & Literature.xlsx,Book_publicationYear,44
90,http://www.wikidata.org/entity/Q3477688,Agron,Art & Literature,http://www.wikidata.org/prop/direct/P577,year of publication,1969,1969,year,3,2024-11-03 11:27:53,literary work,"What was the year of publication of the literary work Agron, by Saadia Gaon?",Art & Literature.xlsx,Book_publicationYear,58
91,http://www.wikidata.org/entity/Q19038045,Memoirs of Sir Isaac Newton's life,Art & Literature,http://www.wikidata.org/prop/direct/P577,year of publication,1752,1752,year,2,2024-08-12 08:55:16,literary work,"What was the year of publication of the literary work Memoirs of Sir Isaac Newton's life, by William Stukeley?",Art & Literature.xlsx,Book_publicationYear,141
92,http://www.wikidata.org/entity/Q6507,Finnegans Wake,Art & Literature,http://www.wikidata.org/prop/direct/P577,year of publication,1939,1939,year,40,2024-11-25 02:17:35,literary work,"What was the year of publication of the literary work Finnegans Wake, by James Joyce?",Art & Literature.xlsx,Book_publicationYear,36
93,http://www.wikidata.org/entity/Q152267,White Fang,Art & Literature,http://www.wikidata.org/prop/direct/P577,year of publication,1906,1906,year,44,2024-05-19 16:42:11,literary work,"What was the year of publication of the literary work White Fang, by Jack London?",Art & Literature.xlsx,Book_publicationYear,226
94,http://www.wikidata.org/entity/Q65117617,Christgau's Consumer Guide: Albums of the '90s,Art & Literature,http://www.wikidata.org/prop/direct/P577,year of publication,2000,2000,year,2,2024-11-25 03:12:25,literary work,"What was the year of publication of the literary work Christgau's Consumer Guide: Albums of the '90s, by Robert Christgau?",Art & Literature.xlsx,Book_publicationYear,36
95,http://www.wikidata.org/entity/Q471673,The Philosophy of Symbolic Forms,Art & Literature,http://www.wikidata.org/prop/direct/P577,year of publication,1923,1923,year,7,2024-11-18 02:39:08,literary work,"What was the year of publication of the literary work The Philosophy of Symbolic Forms, by Ernst Cassirer?",Art & Literature.xlsx,Book_publicationYear,43
96,http://www.wikidata.org/entity/Q362314,The City of Dreaming Books,Art & Literature,http://www.wikidata.org/prop/direct/P577,year of publication,2004,2004,year,8,2024-11-06 21:52:19,literary work,"What was the year of publication of the literary work The City of Dreaming Books, by Walter Moers?",Art & Literature.xlsx,Book_publicationYear,55
97,http://www.wikidata.org/entity/Q75561,Catechism of the Catholic Church,Art & Literature,http://www.wikidata.org/prop/direct/P577,year of publication,1994,1994,year,43,2024-12-01 10:14:31,literary work,"What was the year of publication of the literary work Catechism of the Catholic Church, by Dicastery for the Doctrine of the Faith?",Art & Literature.xlsx,Book_publicationYear,30
98,http://www.wikidata.org/entity/Q840584,Scouting for Boys,Art & Literature,http://www.wikidata.org/prop/direct/P577,year of publication,1908,1908,year,31,2024-12-05 09:18:52,literary work,"What was the year of publication of the literary work Scouting for Boys, by Robert Baden-Powell, 1st Baron Baden-Powell?",Art & Literature.xlsx,Book_publicationYear,26
99,http://www.wikidata.org/entity/Q96107063,Astronomiae Pars Optica,Art & Literature,http://www.wikidata.org/prop/direct/P577,year of publication,1604,1604,year,2,2024-12-16 10:33:35,literary work,"What was the year of publication of the literary work Astronomiae Pars Optica, by Johannes Kepler?",Art & Literature.xlsx,Book_publicationYear,15
100,http://www.wikidata.org/entity/Q470937,The Shining,Art & Literature,http://www.wikidata.org/prop/direct/P577,year of publication,1977,1977,year,42,2024-11-18 00:08:14,literary work,"What was the year of publication of the literary work The Shining, by Stephen King?",Art & Literature.xlsx,Book_publicationYear,43
101,http://www.wikidata.org/entity/Q65398585,Jyoti Jyoti Mahajyoti,Art & Literature,http://www.wikidata.org/prop/direct/P577,year of publication,1988,1988,year,4,2024-11-25 04:37:17,literary work,"What was the year of publication of the literary work Jyoti Jyoti Mahajyoti, by Daulat Bikram Bista?",Art & Literature.xlsx,Book_publicationYear,36
102,http://www.wikidata.org/entity/Q19142128,Individual and society,Art & Literature,http://www.wikidata.org/prop/direct/P577,year of publication,1904,1904,year,2,2024-08-16 15:08:07,literary work,"What was the year of publication of the literary work Individual and society, by Wacław Nałkowski?",Art & Literature.xlsx,Book_publicationYear,137
103,http://www.wikidata.org/entity/Q464691,"The Stars, Like Dust",Art & Literature,http://www.wikidata.org/prop/direct/P577,year of publication,1951,1951,year,21,2024-11-17 15:31:13,literary work,"What was the year of publication of the literary work The Stars, Like Dust, by Isaac Asimov?",Art & Literature.xlsx,Book_publicationYear,44
104,http://www.wikidata.org/entity/Q389750,The Gods Themselves,Art & Literature,http://www.wikidata.org/prop/direct/P577,year of publication,1972,1972,year,25,2024-11-11 21:12:52,literary work,"What was the year of publication of the literary work The Gods Themselves, by Isaac Asimov?",Art & Literature.xlsx,Book_publicationYear,50
105,http://www.wikidata.org/entity/Q194619,Flesh,Art & Literature,http://www.wikidata.org/prop/direct/P577,year of publication,1960,1960,year,6,2024-08-20 22:01:47,literary work,"What was the year of publication of the literary work Flesh, by Philip José Farmer?",Art & Literature.xlsx,Book_publicationYear,133
106,http://www.wikidata.org/entity/Q19233252,Vernünftige und Christliche Gedancken über die Vampirs,Art & Literature,http://www.wikidata.org/prop/direct/P577,year of publication,1733,1733,year,2,2024-08-17 23:21:41,literary work,"What was the year of publication of the literary work Vernünftige und Christliche Gedancken über die Vampirs, by Johann Christoph Harenberg?",Art & Literature.xlsx,Book_publicationYear,136
107,http://www.wikidata.org/entity/Q40354,Mockingjay,Art & Literature,http://www.wikidata.org/prop/direct/P577,year of publication,2010,2010,year,35,2024-11-13 13:27:16,literary work,"What was the year of publication of the literary work Mockingjay, by Suzanne Collins?",Art & Literature.xlsx,Book_publicationYear,48
108,http://www.wikidata.org/entity/Q322156,The Boy in the Striped Pyjamas,Art & Literature,http://www.wikidata.org/prop/direct/P577,year of publication,2006,2006,year,36,2024-10-30 00:54:55,literary work,"What was the year of publication of the literary work The Boy in the Striped Pyjamas, by John Boyne?",Art & Literature.xlsx,Book_publicationYear,62
109,http://www.wikidata.org/entity/Q22099123,Yang Shou,Art & Literature,http://www.wikidata.org/prop/direct/P577,year of publication,2011,2011,year,2,2024-09-17 12:06:04,literary work,"What was the year of publication of the literary work Yang Shou, by Jolin Tsai?",Art & Literature.xlsx,Book_publicationYear,105
110,http://www.wikidata.org/entity/Q330898,Valaquenta,Art & Literature,http://www.wikidata.org/prop/direct/P577,year of publication,1977,1977,year,10,2024-10-30 15:58:06,literary work,"What was the year of publication of the literary work Valaquenta, by J. R. R. Tolkien?",Art & Literature.xlsx,Book_publicationYear,62
111,http://www.wikidata.org/entity/Q303882,The Vampire Prince,Art & Literature,http://www.wikidata.org/prop/direct/P577,year of publication,2002,2002,year,8,2024-10-28 22:48:55,literary work,"What was the year of publication of the literary work The Vampire Prince, by Darren O'Shaughnessy?",Art & Literature.xlsx,Book_publicationYear,64
112,http://www.wikidata.org/entity/Q6911,Diary of Anne Frank,Art & Literature,http://www.wikidata.org/prop/direct/P577,year of publication,1947,1947,year,80,2024-11-26 07:20:23,literary work,"What was the year of publication of the literary work Diary of Anne Frank, by Anne Frank?",Art & Literature.xlsx,Book_publicationYear,35
113,http://www.wikidata.org/entity/Q5949356,"Biography of Iran's Political Figures in 12th, 13th and 14th Hijri Centuries",Art & Literature,http://www.wikidata.org/prop/direct/P577,year of publication,1968,1968,year,3,2024-11-23 09:08:24,literary work,"What was the year of publication of the literary work Biography of Iran's Political Figures in 12th, 13th and 14th Hijri Centuries, by Mehdi Bamdad?",Art & Literature.xlsx,Book_publicationYear,38
114,http://www.wikidata.org/entity/Q28110588,Book of Proverbs by Francysk Skaryna,Art & Literature,http://www.wikidata.org/prop/direct/P577,year of publication,1517,1517,year,4,2024-10-23 21:42:48,literary work,"What was the year of publication of the literary work Book of Proverbs by Francysk Skaryna, by Francysk Skaryna?",Art & Literature.xlsx,Book_publicationYear,69
115,http://www.wikidata.org/entity/Q324112,Timur and His Squad,Art & Literature,http://www.wikidata.org/prop/direct/P577,year of publication,1940,1940,year,11,2024-10-30 03:29:12,literary work,"What was the year of publication of the literary work Timur and His Squad, by Arkady Gaidar?",Art & Literature.xlsx,Book_publicationYear,62
116,http://www.wikidata.org/entity/Q107260921,Lost Islamic History: Reclaiming Muslim Civilisation from the Past,Art & Literature,http://www.wikidata.org/prop/direct/P577,year of publication,2014,2014,year,3,2023-05-27 09:00:08,literary work,"What was the year of publication of the literary work Lost Islamic History: Reclaiming Muslim Civilisation from the Past, by Firas Alkhateeb?",Art & Literature.xlsx,Book_publicationYear,584
117,http://www.wikidata.org/entity/Q331061,Quenta Silmarillion,Art & Literature,http://www.wikidata.org/prop/direct/P577,year of publication,1977,1977,year,11,2024-10-30 19:42:42,literary work,"What was the year of publication of the literary work Quenta Silmarillion, by J. R. R. Tolkien?",Art & Literature.xlsx,Book_publicationYear,62
118,http://www.wikidata.org/entity/Q380377,Dot and Anton,Art & Literature,http://www.wikidata.org/prop/direct/P577,year of publication,1930,1930,year,10,2024-11-10 14:54:30,literary work,"What was the year of publication of the literary work Dot and Anton, by Erich Kästner?",Art & Literature.xlsx,Book_publicationYear,51
119,http://www.wikidata.org/entity/Q304493,Five Little Pigs,Art & Literature,http://www.wikidata.org/prop/direct/P577,year of publication,1942,1942,year,30,2024-10-29 00:50:25,literary work,"What was the year of publication of the literary work Five Little Pigs, by Agatha Christie?",Art & Literature.xlsx,Book_publicationYear,63
120,http://www.wikidata.org/entity/Q165068,The Tales of Beedle the Bard,Art & Literature,http://www.wikidata.org/prop/direct/P577,year of publication,2008,2008,year,53,2024-07-01 17:14:58,literary work,"What was the year of publication of the literary work The Tales of Beedle the Bard, by J. K. Rowling?",Art & Literature.xlsx,Book_publicationYear,183
121,http://www.wikidata.org/entity/Q16498190,Biblioteca Lusitana,Art & Literature,http://www.wikidata.org/prop/direct/P577,year of publication,1741,1741,year,2,2024-07-01 07:53:10,literary work,"What was the year of publication of the literary work Biblioteca Lusitana, by Diogo Barbosa Machado?",Art & Literature.xlsx,Book_publicationYear,183
122,http://www.wikidata.org/entity/Q230356,How to do things with Words,Art & Literature,http://www.wikidata.org/prop/direct/P577,year of publication,1962,1962,year,7,2024-09-26 17:22:00,literary work,"What was the year of publication of the literary work How to do things with Words, by J. L. Austin?",Art & Literature.xlsx,Book_publicationYear,96
123,http://www.wikidata.org/entity/Q339947,The Dwarf,Art & Literature,http://www.wikidata.org/prop/direct/P577,year of publication,1944,1944,year,12,2024-11-02 08:53:47,literary work,"What was the year of publication of the literary work The Dwarf, by Pär Lagerkvist?",Art & Literature.xlsx,Book_publicationYear,59
124,http://www.wikidata.org/entity/Q128506,The Jaunt,Art & Literature,http://www.wikidata.org/prop/direct/P577,year of publication,1981,1981,year,6,2024-03-24 21:36:42,literary work,"What was the year of publication of the literary work The Jaunt, by Stephen King?",Art & Literature.xlsx,Book_publicationYear,282
125,http://www.wikidata.org/entity/Q301800,The Fifth Woman,Art & Literature,http://www.wikidata.org/prop/direct/P577,year of publication,1996,1996,year,9,2024-10-28 15:06:50,literary work,"What was the year of publication of the literary work The Fifth Woman, by Henning Mankell?",Art & Literature.xlsx,Book_publicationYear,64
126,http://www.wikidata.org/entity/Q3382024,Physiology of taste,Art & Literature,http://www.wikidata.org/prop/direct/P577,year of publication,1825,1825,year,4,2024-11-01 17:06:23,literary work,"What was the year of publication of the literary work Physiology of taste, by Jean Anthelme Brillat-Savarin?",Art & Literature.xlsx,Book_publicationYear,60
127,http://www.wikidata.org/entity/Q429806,The Yearling,Art & Literature,http://www.wikidata.org/prop/direct/P577,year of publication,1938,1938,year,11,2024-11-15 17:29:39,literary work,"What was the year of publication of the literary work The Yearling, by Marjorie Kinnan Rawlings?",Art & Literature.xlsx,Book_publicationYear,46
