entity,entityLabel,category,property,propertyLabel,value,year,sitelinks,dateCreated,dateModified
http://www.wikidata.org/entity/Q10045,IJsselstein,History,http://www.wikidata.org/prop/direct/P1082,http://www.wikidata.org/prop/direct/P1082,33819,2021,40,,2024-09-17T12:06:04Z
http://www.wikidata.org/entity/Q9954,Purmerend,History,http://www.wikidata.org/prop/direct/P1082,http://www.wikidata.org/prop/direct/P1082,2601,1815,62,,2024-08-19T02:29:33Z
http://www.wikidata.org/entity/Q9954,Purmerend,History,http://www.wikidata.org/prop/direct/P1082,http://www.wikidata.org/prop/direct/P1082,81683,2021,62,,2024-08-19T02:29:33Z
http://www.wikidata.org/entity/Q10045,IJsselstein,History,http://www.wikidata.org/prop/direct/P1082,http://www.wikidata.org/prop/direct/P1082,34102,2016,40,,2024-09-17T12:06:04Z
http://www.wikidata.org/entity/Q10045,IJsselstein,History,http://www.wikidata.org/prop/direct/P1082,http://www.wikidata.org/prop/direct/P1082,34109,2020,40,,2024-09-17T12:06:04Z
http://www.wikidata.org/entity/Q10045,IJsselstein,History,http://www.wikidata.org/prop/direct/P1082,http://www.wikidata.org/prop/direct/P1082,34208,2017,40,,2024-09-17T12:06:04Z
http://www.wikidata.org/entity/Q10006,Hengelo,History,http://www.wikidata.org/prop/direct/P1082,http://www.wikidata.org/prop/direct/P1082,80593,2018,65,,2024-10-09T12:30:54Z
http://www.wikidata.org/entity/Q10006,Hengelo,History,http://www.wikidata.org/prop/direct/P1082,http://www.wikidata.org/prop/direct/P1082,62022,1960,65,,2024-10-09T12:30:54Z
http://www.wikidata.org/entity/Q10045,IJsselstein,History,http://www.wikidata.org/prop/direct/P1082,http://www.wikidata.org/prop/direct/P1082,34302,2018,40,,2024-09-17T12:06:04Z
http://www.wikidata.org/entity/Q10006,Hengelo,History,http://www.wikidata.org/prop/direct/P1082,http://www.wikidata.org/prop/direct/P1082,80683,2019,65,,2024-10-09T12:30:54Z
http://www.wikidata.org/entity/Q9974,Weesp,History,http://www.wikidata.org/prop/direct/P1082,http://www.wikidata.org/prop/direct/P1082,3607,1879,52,,2024-10-19T12:58:17Z
http://www.wikidata.org/entity/Q10045,IJsselstein,History,http://www.wikidata.org/prop/direct/P1082,http://www.wikidata.org/prop/direct/P1082,34348,2010,40,,2024-09-17T12:06:04Z
http://www.wikidata.org/entity/Q9954,Purmerend,History,http://www.wikidata.org/prop/direct/P1082,http://www.wikidata.org/prop/direct/P1082,3061,1830,62,,2024-08-19T02:29:33Z
http://www.wikidata.org/entity/Q10006,Hengelo,History,http://www.wikidata.org/prop/direct/P1082,http://www.wikidata.org/prop/direct/P1082,80747,2010,65,,2024-10-09T12:30:54Z
http://www.wikidata.org/entity/Q9974,Weesp,History,http://www.wikidata.org/prop/direct/P1082,http://www.wikidata.org/prop/direct/P1082,17644,1971,52,,2024-10-19T12:58:17Z
http://www.wikidata.org/entity/Q10006,Hengelo,History,http://www.wikidata.org/prop/direct/P1082,http://www.wikidata.org/prop/direct/P1082,80802,2017,65,,2024-10-09T12:30:54Z
http://www.wikidata.org/entity/Q10006,Hengelo,History,http://www.wikidata.org/prop/direct/P1082,http://www.wikidata.org/prop/direct/P1082,6428,1840,65,,2024-10-09T12:30:54Z
http://www.wikidata.org/entity/Q10006,Hengelo,History,http://www.wikidata.org/prop/direct/P1082,http://www.wikidata.org/prop/direct/P1082,34338,1930,65,,2024-10-09T12:30:54Z
http://www.wikidata.org/entity/Q9974,Weesp,History,http://www.wikidata.org/prop/direct/P1082,http://www.wikidata.org/prop/direct/P1082,3793,1815,52,,2024-10-19T12:58:17Z
http://www.wikidata.org/entity/Q10006,Hengelo,History,http://www.wikidata.org/prop/direct/P1082,http://www.wikidata.org/prop/direct/P1082,76371,1990,65,,2024-10-09T12:30:54Z
http://www.wikidata.org/entity/Q9954,Purmerend,History,http://www.wikidata.org/prop/direct/P1082,http://www.wikidata.org/prop/direct/P1082,3372,1840,62,,2024-08-19T02:29:33Z
http://www.wikidata.org/entity/Q10006,Hengelo,History,http://www.wikidata.org/prop/direct/P1082,http://www.wikidata.org/prop/direct/P1082,81049,2021,65,,2024-10-09T12:30:54Z
http://www.wikidata.org/entity/Q10006,Hengelo,History,http://www.wikidata.org/prop/direct/P1082,http://www.wikidata.org/prop/direct/P1082,81074,2016,65,,2024-10-09T12:30:54Z
http://www.wikidata.org/entity/Q10006,Hengelo,History,http://www.wikidata.org/prop/direct/P1082,http://www.wikidata.org/prop/direct/P1082,6691,1849,65,,2024-10-09T12:30:54Z
http://www.wikidata.org/entity/Q9974,Weesp,History,http://www.wikidata.org/prop/direct/P1082,http://www.wikidata.org/prop/direct/P1082,17987,2010,52,,2024-10-19T12:58:17Z
http://www.wikidata.org/entity/Q10045,IJsselstein,History,http://www.wikidata.org/prop/direct/P1082,http://www.wikidata.org/prop/direct/P1082,11564,1971,40,,2024-09-17T12:06:04Z
http://www.wikidata.org/entity/Q10045,IJsselstein,History,http://www.wikidata.org/prop/direct/P1082,http://www.wikidata.org/prop/direct/P1082,6931,1960,40,,2024-09-17T12:06:04Z
http://www.wikidata.org/entity/Q9974,Weesp,History,http://www.wikidata.org/prop/direct/P1082,http://www.wikidata.org/prop/direct/P1082,18053,1990,52,,2024-10-19T12:58:17Z
http://www.wikidata.org/entity/Q9974,Weesp,History,http://www.wikidata.org/prop/direct/P1082,http://www.wikidata.org/prop/direct/P1082,18092,2000,52,,2024-10-19T12:58:17Z
http://www.wikidata.org/entity/Q10045,IJsselstein,History,http://www.wikidata.org/prop/direct/P1082,http://www.wikidata.org/prop/direct/P1082,21017,1990,40,,2024-09-17T12:06:04Z
http://www.wikidata.org/entity/Q9954,Purmerend,History,http://www.wikidata.org/prop/direct/P1082,http://www.wikidata.org/prop/direct/P1082,3848,1849,62,,2024-08-19T02:29:33Z
http://www.wikidata.org/entity/Q10045,IJsselstein,History,http://www.wikidata.org/prop/direct/P1082,http://www.wikidata.org/prop/direct/P1082,2622,1815,40,,2024-09-17T12:06:04Z
http://www.wikidata.org/entity/Q10006,Hengelo,History,http://www.wikidata.org/prop/direct/P1082,http://www.wikidata.org/prop/direct/P1082,7218,1859,65,,2024-10-09T12:30:54Z
http://www.wikidata.org/entity/Q10006,Hengelo,History,http://www.wikidata.org/prop/direct/P1082,http://www.wikidata.org/prop/direct/P1082,30511,1920,65,,2024-10-09T12:30:54Z
http://www.wikidata.org/entity/Q10045,IJsselstein,History,http://www.wikidata.org/prop/direct/P1082,http://www.wikidata.org/prop/direct/P1082,16753,1980,40,,2024-09-17T12:06:04Z
http://www.wikidata.org/entity/Q9974,Weesp,History,http://www.wikidata.org/prop/direct/P1082,http://www.wikidata.org/prop/direct/P1082,18571,2016,52,,2024-10-19T12:58:17Z
http://www.wikidata.org/entity/Q9954,Purmerend,History,http://www.wikidata.org/prop/direct/P1082,http://www.wikidata.org/prop/direct/P1082,27396,1971,62,,2024-08-19T02:29:33Z
http://www.wikidata.org/entity/Q10006,Hengelo,History,http://www.wikidata.org/prop/direct/P1082,http://www.wikidata.org/prop/direct/P1082,2812,1815,65,,2024-10-09T12:30:54Z
http://www.wikidata.org/entity/Q9974,Weesp,History,http://www.wikidata.org/prop/direct/P1082,http://www.wikidata.org/prop/direct/P1082,18751,2017,52,,2024-10-19T12:58:17Z
http://www.wikidata.org/entity/Q10045,IJsselstein,History,http://www.wikidata.org/prop/direct/P1082,http://www.wikidata.org/prop/direct/P1082,30923,2000,40,,2024-09-17T12:06:04Z
http://www.wikidata.org/entity/Q10045,IJsselstein,History,http://www.wikidata.org/prop/direct/P1082,http://www.wikidata.org/prop/direct/P1082,3054,1849,40,,2024-09-17T12:06:04Z
http://www.wikidata.org/entity/Q9954,Purmerend,History,http://www.wikidata.org/prop/direct/P1082,http://www.wikidata.org/prop/direct/P1082,4331,1859,62,,2024-08-19T02:29:33Z
http://www.wikidata.org/entity/Q10006,Hengelo,History,http://www.wikidata.org/prop/direct/P1082,http://www.wikidata.org/prop/direct/P1082,75990,1980,65,,2024-10-09T12:30:54Z
http://www.wikidata.org/entity/Q10045,IJsselstein,History,http://www.wikidata.org/prop/direct/P1082,http://www.wikidata.org/prop/direct/P1082,3226,1869,40,,2024-09-17T12:06:04Z
http://www.wikidata.org/entity/Q10045,IJsselstein,History,http://www.wikidata.org/prop/direct/P1082,http://www.wikidata.org/prop/direct/P1082,3254,1859,40,,2024-09-17T12:06:04Z
http://www.wikidata.org/entity/Q10045,IJsselstein,History,http://www.wikidata.org/prop/direct/P1082,http://www.wikidata.org/prop/direct/P1082,3271,1840,40,,2024-09-17T12:06:04Z
http://www.wikidata.org/entity/Q10045,IJsselstein,History,http://www.wikidata.org/prop/direct/P1082,http://www.wikidata.org/prop/direct/P1082,3286,1879,40,,2024-09-17T12:06:04Z
http://www.wikidata.org/entity/Q10006,Hengelo,History,http://www.wikidata.org/prop/direct/P1082,http://www.wikidata.org/prop/direct/P1082,3152,1830,65,,2024-10-09T12:30:54Z
http://www.wikidata.org/entity/Q9954,Purmerend,History,http://www.wikidata.org/prop/direct/P1082,http://www.wikidata.org/prop/direct/P1082,4545,1869,62,,2024-08-19T02:29:33Z
http://www.wikidata.org/entity/Q172,Toronto,History,http://www.wikidata.org/prop/direct/P1082,http://www.wikidata.org/prop/direct/P1082,2731571,2016,211,,2024-11-03T06:26:06Z
http://www.wikidata.org/entity/Q84,London,History,http://www.wikidata.org/prop/direct/P1082,http://www.wikidata.org/prop/direct/P1082,8787892,2016,345,,2024-11-24T12:34:45Z
http://www.wikidata.org/entity/Q174,São Paulo,History,http://www.wikidata.org/prop/direct/P1082,http://www.wikidata.org/prop/direct/P1082,10434252,2000,249,,2024-10-14T12:16:40Z
http://www.wikidata.org/entity/Q172,Toronto,History,http://www.wikidata.org/prop/direct/P1082,http://www.wikidata.org/prop/direct/P1082,181200,1891,211,,2024-11-03T06:26:06Z
http://www.wikidata.org/entity/Q216,Vilnius,History,http://www.wikidata.org/prop/direct/P1082,http://www.wikidata.org/prop/direct/P1082,60000,1766,224,,2024-11-18T03:29:38Z
http://www.wikidata.org/entity/Q216,Vilnius,History,http://www.wikidata.org/prop/direct/P1082,http://www.wikidata.org/prop/direct/P1082,60000,1860,224,,2024-11-18T03:29:38Z
http://www.wikidata.org/entity/Q216,Vilnius,History,http://www.wikidata.org/prop/direct/P1082,http://www.wikidata.org/prop/direct/P1082,110000,1944,224,,2024-11-18T03:29:38Z
http://www.wikidata.org/entity/Q216,Vilnius,History,http://www.wikidata.org/prop/direct/P1082,http://www.wikidata.org/prop/direct/P1082,270000,1941,224,,2024-11-18T03:29:38Z
http://www.wikidata.org/entity/Q84,London,History,http://www.wikidata.org/prop/direct/P1082,http://www.wikidata.org/prop/direct/P1082,2286609,1851,345,,2024-11-24T12:34:45Z
http://www.wikidata.org/entity/Q88,Alexandria,History,http://www.wikidata.org/prop/direct/P1082,http://www.wikidata.org/prop/direct/P1082,146839,2012,74,,2024-11-01T11:22:51Z
http://www.wikidata.org/entity/Q216,Vilnius,History,http://www.wikidata.org/prop/direct/P1082,http://www.wikidata.org/prop/direct/P1082,43900,1822,224,,2024-11-18T03:29:38Z
http://www.wikidata.org/entity/Q216,Vilnius,History,http://www.wikidata.org/prop/direct/P1082,http://www.wikidata.org/prop/direct/P1082,481000,1979,224,,2024-11-18T03:29:38Z
http://www.wikidata.org/entity/Q84,London,History,http://www.wikidata.org/prop/direct/P1082,http://www.wikidata.org/prop/direct/P1082,7449184,1971,345,,2024-11-24T12:34:45Z
http://www.wikidata.org/entity/Q87,Alexandria,History,http://www.wikidata.org/prop/direct/P1082,http://www.wikidata.org/prop/direct/P1082,4532174,2012,168,,2024-11-18T10:06:27Z
http://www.wikidata.org/entity/Q84,London,History,http://www.wikidata.org/prop/direct/P1082,http://www.wikidata.org/prop/direct/P1082,8416535,2013,345,,2024-11-24T12:34:45Z
http://www.wikidata.org/entity/Q216,Vilnius,History,http://www.wikidata.org/prop/direct/P1082,http://www.wikidata.org/prop/direct/P1082,52400,1834,224,,2024-11-18T03:29:38Z
http://www.wikidata.org/entity/Q174,São Paulo,History,http://www.wikidata.org/prop/direct/P1082,http://www.wikidata.org/prop/direct/P1082,31385,1872,249,,2024-10-14T12:16:40Z
http://www.wikidata.org/entity/Q216,Vilnius,History,http://www.wikidata.org/prop/direct/P1082,http://www.wikidata.org/prop/direct/P1082,56100,1836,224,,2024-11-18T03:29:38Z
http://www.wikidata.org/entity/Q172,Toronto,History,http://www.wikidata.org/prop/direct/P1082,http://www.wikidata.org/prop/direct/P1082,712800,1971,211,,2024-11-03T06:26:06Z
http://www.wikidata.org/entity/Q87,Alexandria,History,http://www.wikidata.org/prop/direct/P1082,http://www.wikidata.org/prop/direct/P1082,4546231,2013,168,,2024-11-18T10:06:27Z
http://www.wikidata.org/entity/Q174,São Paulo,History,http://www.wikidata.org/prop/direct/P1082,http://www.wikidata.org/prop/direct/P1082,11253503,2010,249,,2024-10-14T12:16:40Z
http://www.wikidata.org/entity/Q216,Vilnius,History,http://www.wikidata.org/prop/direct/P1082,http://www.wikidata.org/prop/direct/P1082,64200,1870,224,,2024-11-18T03:29:38Z
http://www.wikidata.org/entity/Q216,Vilnius,History,http://www.wikidata.org/prop/direct/P1082,http://www.wikidata.org/prop/direct/P1082,65400,1852,224,,2024-11-18T03:29:38Z
http://www.wikidata.org/entity/Q84,London,History,http://www.wikidata.org/prop/direct/P1082,http://www.wikidata.org/prop/direct/P1082,5565856,1891,345,,2024-11-24T12:34:45Z
http://www.wikidata.org/entity/Q84,London,History,http://www.wikidata.org/prop/direct/P1082,http://www.wikidata.org/prop/direct/P1082,1450122,1821,345,,2024-11-24T12:34:45Z
http://www.wikidata.org/entity/Q216,Vilnius,History,http://www.wikidata.org/prop/direct/P1082,http://www.wikidata.org/prop/direct/P1082,82700,1875,224,,2024-11-18T03:29:38Z
http://www.wikidata.org/entity/Q216,Vilnius,History,http://www.wikidata.org/prop/direct/P1082,http://www.wikidata.org/prop/direct/P1082,554281,2001,224,,2024-11-18T03:29:38Z
http://www.wikidata.org/entity/Q84,London,History,http://www.wikidata.org/prop/direct/P1082,http://www.wikidata.org/prop/direct/P1082,6226494,1901,345,,2024-11-24T12:34:45Z
http://www.wikidata.org/entity/Q216,Vilnius,History,http://www.wikidata.org/prop/direct/P1082,http://www.wikidata.org/prop/direct/P1082,102900,1885,224,,2024-11-18T03:29:38Z
http://www.wikidata.org/entity/Q174,São Paulo,History,http://www.wikidata.org/prop/direct/P1082,http://www.wikidata.org/prop/direct/P1082,2199096,1950,249,,2024-10-14T12:16:40Z
http://www.wikidata.org/entity/Q172,Toronto,History,http://www.wikidata.org/prop/direct/P1082,http://www.wikidata.org/prop/direct/P1082,44821,1861,211,,2024-11-03T06:26:06Z
http://www.wikidata.org/entity/Q174,São Paulo,History,http://www.wikidata.org/prop/direct/P1082,http://www.wikidata.org/prop/direct/P1082,10886534,2007,249,,2024-10-14T12:16:40Z
http://www.wikidata.org/entity/Q216,Vilnius,History,http://www.wikidata.org/prop/direct/P1082,http://www.wikidata.org/prop/direct/P1082,576700,1989,224,,2024-11-18T03:29:38Z
http://www.wikidata.org/entity/Q174,São Paulo,History,http://www.wikidata.org/prop/direct/P1082,http://www.wikidata.org/prop/direct/P1082,11895893,2014,249,,2024-10-14T12:16:40Z
http://www.wikidata.org/entity/Q216,Vilnius,History,http://www.wikidata.org/prop/direct/P1082,http://www.wikidata.org/prop/direct/P1082,128500,1919,224,,2024-11-18T03:29:38Z
http://www.wikidata.org/entity/Q216,Vilnius,History,http://www.wikidata.org/prop/direct/P1082,http://www.wikidata.org/prop/direct/P1082,536127,2011,224,,2024-11-18T03:29:38Z
http://www.wikidata.org/entity/Q87,Alexandria,History,http://www.wikidata.org/prop/direct/P1082,http://www.wikidata.org/prop/direct/P1082,5039975,2017,168,,2024-11-18T10:06:27Z
http://www.wikidata.org/entity/Q174,São Paulo,History,http://www.wikidata.org/prop/direct/P1082,http://www.wikidata.org/prop/direct/P1082,5924615,1970,249,,2024-10-14T12:16:40Z
http://www.wikidata.org/entity/Q216,Vilnius,History,http://www.wikidata.org/prop/direct/P1082,http://www.wikidata.org/prop/direct/P1082,140800,1916,224,,2024-11-18T03:29:38Z
http://www.wikidata.org/entity/Q216,Vilnius,History,http://www.wikidata.org/prop/direct/P1082,http://www.wikidata.org/prop/direct/P1082,550213,2003,224,,2024-11-18T03:29:38Z
http://www.wikidata.org/entity/Q174,São Paulo,History,http://www.wikidata.org/prop/direct/P1082,http://www.wikidata.org/prop/direct/P1082,64934,1890,249,,2024-10-14T12:16:40Z
http://www.wikidata.org/entity/Q84,London,History,http://www.wikidata.org/prop/direct/P1082,http://www.wikidata.org/prop/direct/P1082,1729949,1831,345,,2024-11-24T12:34:45Z
http://www.wikidata.org/entity/Q84,London,History,http://www.wikidata.org/prop/direct/P1082,http://www.wikidata.org/prop/direct/P1082,6608513,1981,345,,2024-11-24T12:34:45Z
http://www.wikidata.org/entity/Q216,Vilnius,History,http://www.wikidata.org/prop/direct/P1082,http://www.wikidata.org/prop/direct/P1082,541212,2019,224,,2024-11-18T03:29:38Z
http://www.wikidata.org/entity/Q174,São Paulo,History,http://www.wikidata.org/prop/direct/P1082,http://www.wikidata.org/prop/direct/P1082,9800000,1996,249,,2024-10-14T12:16:40Z
http://www.wikidata.org/entity/Q87,Alexandria,History,http://www.wikidata.org/prop/direct/P1082,http://www.wikidata.org/prop/direct/P1082,227064,1882,168,,2024-11-18T10:06:27Z
http://www.wikidata.org/entity/Q84,London,History,http://www.wikidata.org/prop/direct/P1082,http://www.wikidata.org/prop/direct/P1082,3902178,1871,345,,2024-11-24T12:34:45Z
http://www.wikidata.org/entity/Q216,Vilnius,History,http://www.wikidata.org/prop/direct/P1082,http://www.wikidata.org/prop/direct/P1082,195100,1931,224,,2024-11-18T03:29:38Z
http://www.wikidata.org/entity/Q216,Vilnius,History,http://www.wikidata.org/prop/direct/P1082,http://www.wikidata.org/prop/direct/P1082,546155,2021,224,,2024-11-18T03:29:38Z
http://www.wikidata.org/entity/Q216,Vilnius,History,http://www.wikidata.org/prop/direct/P1082,http://www.wikidata.org/prop/direct/P1082,531910,2015,224,,2024-11-18T03:29:38Z
http://www.wikidata.org/entity/Q216,Vilnius,History,http://www.wikidata.org/prop/direct/P1082,http://www.wikidata.org/prop/direct/P1082,550834,2020,224,,2024-11-18T03:29:38Z
http://www.wikidata.org/entity/Q172,Toronto,History,http://www.wikidata.org/prop/direct/P1082,http://www.wikidata.org/prop/direct/P1082,2794356,2021,211,,2024-11-03T06:26:06Z
http://www.wikidata.org/entity/Q84,London,History,http://www.wikidata.org/prop/direct/P1082,http://www.wikidata.org/prop/direct/P1082,6887280,1991,345,,2024-11-24T12:34:45Z
http://www.wikidata.org/entity/Q216,Vilnius,History,http://www.wikidata.org/prop/direct/P1082,http://www.wikidata.org/prop/direct/P1082,209400,1939,224,,2024-11-18T03:29:38Z
http://www.wikidata.org/entity/Q216,Vilnius,History,http://www.wikidata.org/prop/direct/P1082,http://www.wikidata.org/prop/direct/P1082,550924,2002,224,,2024-11-18T03:29:38Z
http://www.wikidata.org/entity/Q174,São Paulo,History,http://www.wikidata.org/prop/direct/P1082,http://www.wikidata.org/prop/direct/P1082,3781446,1960,249,,2024-10-14T12:16:40Z
http://www.wikidata.org/entity/Q84,London,History,http://www.wikidata.org/prop/direct/P1082,http://www.wikidata.org/prop/direct/P1082,7157875,1911,345,,2024-11-24T12:34:45Z
http://www.wikidata.org/entity/Q88,Alexandria,History,http://www.wikidata.org/prop/direct/P1082,http://www.wikidata.org/prop/direct/P1082,153511,2015,74,,2024-11-01T11:22:51Z
http://www.wikidata.org/entity/Q88,Alexandria,History,http://www.wikidata.org/prop/direct/P1082,http://www.wikidata.org/prop/direct/P1082,148892,2013,74,,2024-11-01T11:22:51Z
