entity,entityLabel,category,property,propertyLabel,year,artist,artistLabel,authorString,sitelinks,dateCreated,dateModified
http://www.wikidata.org/entity/Q106074757,Museum Florentinum,Art & Literature,http://www.wikidata.org/prop/direct/P577,http://www.wikidata.org/prop/direct/P577,1766,http://www.wikidata.org/entity/Q29382616,Pietro Antonio Pazzi,,2,,2024-10-31T09:40:31Z
http://www.wikidata.org/entity/Q105982828,The historic judgment on interest delivered in the Supreme Court of Pakistan,Art & Literature,http://www.wikidata.org/prop/direct/P577,http://www.wikidata.org/prop/direct/P577,2000,http://www.wikidata.org/entity/Q1392062,Muhammad Taqi Usmani,,2,,2022-11-27T13:46:19Z
http://www.wikidata.org/entity/Q106074757,Museum Florentinum,Art & Literature,http://www.wikidata.org/prop/direct/P577,http://www.wikidata.org/prop/direct/P577,1731,http://www.wikidata.org/entity/Q51077287,Cosimo Mogalli,,2,,2024-10-31T09:40:31Z
http://www.wikidata.org/entity/Q106074757,Museum Florentinum,Art & Literature,http://www.wikidata.org/prop/direct/P577,http://www.wikidata.org/prop/direct/P577,1732,http://www.wikidata.org/entity/Q51077287,Cosimo Mogalli,,2,,2024-10-31T09:40:31Z
http://www.wikidata.org/entity/Q106074757,Museum Florentinum,Art & Literature,http://www.wikidata.org/prop/direct/P577,http://www.wikidata.org/prop/direct/P577,1734,http://www.wikidata.org/entity/Q51077287,Cosimo Mogalli,,2,,2024-10-31T09:40:31Z
http://www.wikidata.org/entity/Q106074757,Museum Florentinum,Art & Literature,http://www.wikidata.org/prop/direct/P577,http://www.wikidata.org/prop/direct/P577,1742,http://www.wikidata.org/entity/Q51077287,Cosimo Mogalli,,2,,2024-10-31T09:40:31Z
http://www.wikidata.org/entity/Q106074757,Museum Florentinum,Art & Literature,http://www.wikidata.org/prop/direct/P577,http://www.wikidata.org/prop/direct/P577,1752,http://www.wikidata.org/entity/Q51077287,Cosimo Mogalli,,2,,2024-10-31T09:40:31Z
http://www.wikidata.org/entity/Q106074757,Museum Florentinum,Art & Literature,http://www.wikidata.org/prop/direct/P577,http://www.wikidata.org/prop/direct/P577,1762,http://www.wikidata.org/entity/Q51077287,Cosimo Mogalli,,2,,2024-10-31T09:40:31Z
http://www.wikidata.org/entity/Q106074757,Museum Florentinum,Art & Literature,http://www.wikidata.org/prop/direct/P577,http://www.wikidata.org/prop/direct/P577,1764,http://www.wikidata.org/entity/Q51077287,Cosimo Mogalli,,2,,2024-10-31T09:40:31Z
http://www.wikidata.org/entity/Q106074757,Museum Florentinum,Art & Literature,http://www.wikidata.org/prop/direct/P577,http://www.wikidata.org/prop/direct/P577,1766,http://www.wikidata.org/entity/Q51077287,Cosimo Mogalli,,2,,2024-10-31T09:40:31Z
http://www.wikidata.org/entity/Q106074757,Museum Florentinum,Art & Literature,http://www.wikidata.org/prop/direct/P577,http://www.wikidata.org/prop/direct/P577,1731,http://www.wikidata.org/entity/Q778529,Antonio Francesco Gori,,2,,2024-10-31T09:40:31Z
http://www.wikidata.org/entity/Q106074757,Museum Florentinum,Art & Literature,http://www.wikidata.org/prop/direct/P577,http://www.wikidata.org/prop/direct/P577,1732,http://www.wikidata.org/entity/Q778529,Antonio Francesco Gori,,2,,2024-10-31T09:40:31Z
http://www.wikidata.org/entity/Q106074757,Museum Florentinum,Art & Literature,http://www.wikidata.org/prop/direct/P577,http://www.wikidata.org/prop/direct/P577,1734,http://www.wikidata.org/entity/Q778529,Antonio Francesco Gori,,2,,2024-10-31T09:40:31Z
http://www.wikidata.org/entity/Q106074757,Museum Florentinum,Art & Literature,http://www.wikidata.org/prop/direct/P577,http://www.wikidata.org/prop/direct/P577,1742,http://www.wikidata.org/entity/Q778529,Antonio Francesco Gori,,2,,2024-10-31T09:40:31Z
http://www.wikidata.org/entity/Q106074757,Museum Florentinum,Art & Literature,http://www.wikidata.org/prop/direct/P577,http://www.wikidata.org/prop/direct/P577,1752,http://www.wikidata.org/entity/Q778529,Antonio Francesco Gori,,2,,2024-10-31T09:40:31Z
http://www.wikidata.org/entity/Q106074757,Museum Florentinum,Art & Literature,http://www.wikidata.org/prop/direct/P577,http://www.wikidata.org/prop/direct/P577,1762,http://www.wikidata.org/entity/Q778529,Antonio Francesco Gori,,2,,2024-10-31T09:40:31Z
http://www.wikidata.org/entity/Q106074757,Museum Florentinum,Art & Literature,http://www.wikidata.org/prop/direct/P577,http://www.wikidata.org/prop/direct/P577,1764,http://www.wikidata.org/entity/Q778529,Antonio Francesco Gori,,2,,2024-10-31T09:40:31Z
http://www.wikidata.org/entity/Q106074757,Museum Florentinum,Art & Literature,http://www.wikidata.org/prop/direct/P577,http://www.wikidata.org/prop/direct/P577,1766,http://www.wikidata.org/entity/Q778529,Antonio Francesco Gori,,2,,2024-10-31T09:40:31Z
http://www.wikidata.org/entity/Q105962430,When Harry Became Sally: Responding to the Transgender Moment,Art & Literature,http://www.wikidata.org/prop/direct/P577,http://www.wikidata.org/prop/direct/P577,2018,http://www.wikidata.org/entity/Q96419282,Ryan T. Anderson,,3,,2024-11-10T20:42:21Z
http://www.wikidata.org/entity/Q106041939,Guía práctica del diplomático español,Art & Literature,http://www.wikidata.org/prop/direct/P577,http://www.wikidata.org/prop/direct/P577,1886,http://www.wikidata.org/entity/Q3827047,Antonio de Castro y Casaléiz,,2,,2023-01-15T15:17:21Z
http://www.wikidata.org/entity/Q105672007,Q105672007,Art & Literature,http://www.wikidata.org/prop/direct/P577,http://www.wikidata.org/prop/direct/P577,2005,http://www.wikidata.org/entity/Q246722,Victor Pelevin,,4,,2023-05-21T15:15:28Z
http://www.wikidata.org/entity/Q105661525,Husain Ahmad Madani: The Jihad for Islam and India's Freedom,Art & Literature,http://www.wikidata.org/prop/direct/P577,http://www.wikidata.org/prop/direct/P577,2008,http://www.wikidata.org/entity/Q240980,Barbara D. Metcalf,,2,,2024-07-26T11:05:52Z
http://www.wikidata.org/entity/Q105715227,Festival Romanistica,Art & Literature,http://www.wikidata.org/prop/direct/P577,http://www.wikidata.org/prop/direct/P577,2015,,,,2,,2022-09-22T07:40:51Z
http://www.wikidata.org/entity/Q105683498,Islam and Modernism (book),Art & Literature,http://www.wikidata.org/prop/direct/P577,http://www.wikidata.org/prop/direct/P577,1990,http://www.wikidata.org/entity/Q1392062,Muhammad Taqi Usmani,,3,,2024-10-14T18:24:34Z
http://www.wikidata.org/entity/Q105667363,"Author's Rights, Copyright and Open Licenses for Culture on the Web",Art & Literature,http://www.wikidata.org/prop/direct/P577,http://www.wikidata.org/prop/direct/P577,2021,,,,2,,2021-07-20T10:26:54Z
http://www.wikidata.org/entity/Q105667410,Die Vereinigten Staaten von Gross-Österreich,Art & Literature,http://www.wikidata.org/prop/direct/P577,http://www.wikidata.org/prop/direct/P577,1906,http://www.wikidata.org/entity/Q697952,Aurel Popovici,,2,,2022-10-29T22:43:04Z
http://www.wikidata.org/entity/Q105710142,Minangkabau Spelling System,Art & Literature,http://www.wikidata.org/prop/direct/P577,http://www.wikidata.org/prop/direct/P577,1990,http://www.wikidata.org/entity/Q16175636,Edwar Djamaris,,2,,2022-10-12T22:02:50Z
http://www.wikidata.org/entity/Q105710142,Minangkabau Spelling System,Art & Literature,http://www.wikidata.org/prop/direct/P577,http://www.wikidata.org/prop/direct/P577,1990,http://www.wikidata.org/entity/Q15138871,Lukman Ali,,2,,2022-10-12T22:02:50Z
http://www.wikidata.org/entity/Q105760244,Walking with the Comrades,Art & Literature,http://www.wikidata.org/prop/direct/P577,http://www.wikidata.org/prop/direct/P577,2011,http://www.wikidata.org/entity/Q212801,Arundhati Roy,,2,,2024-10-14T14:14:12Z
http://www.wikidata.org/entity/Q106098624,"Billion Dollar Whale: The Man Who Fooled Wall Street, Hollywood, and the World",Art & Literature,http://www.wikidata.org/prop/direct/P577,http://www.wikidata.org/prop/direct/P577,2018,http://www.wikidata.org/entity/Q106098639,Bradley Hope,,4,,2024-10-14T18:25:02Z
http://www.wikidata.org/entity/Q106193250,Remembering The Beloved Prophet (S),Art & Literature,http://www.wikidata.org/prop/direct/P577,http://www.wikidata.org/prop/direct/P577,1912,http://www.wikidata.org/entity/Q348127,Ashraf Ali Thanwi,,2,,2023-06-01T11:54:02Z
http://www.wikidata.org/entity/Q106130284,Race After Technology,Art & Literature,http://www.wikidata.org/prop/direct/P577,http://www.wikidata.org/prop/direct/P577,2019,http://www.wikidata.org/entity/Q28935115,Ruha Benjamin,,2,,2024-10-14T14:26:37Z
http://www.wikidata.org/entity/Q106098624,"Billion Dollar Whale: The Man Who Fooled Wall Street, Hollywood, and the World",Art & Literature,http://www.wikidata.org/prop/direct/P577,http://www.wikidata.org/prop/direct/P577,2018,http://www.wikidata.org/entity/Q106098632,Tom Wright,,4,,2024-10-14T18:25:02Z
http://www.wikidata.org/entity/Q106323270,The City of Pain,Art & Literature,http://www.wikidata.org/prop/direct/P577,http://www.wikidata.org/prop/direct/P577,2020,,,,2,,2023-03-31T16:23:32Z
http://www.wikidata.org/entity/Q106293491,Q106293491,Art & Literature,http://www.wikidata.org/prop/direct/P577,http://www.wikidata.org/prop/direct/P577,1973,http://www.wikidata.org/entity/Q775996,Yosef Hayyim,,2,,2023-12-27T13:37:20Z
http://www.wikidata.org/entity/Q106229261,Q106229261,Art & Literature,http://www.wikidata.org/prop/direct/P577,http://www.wikidata.org/prop/direct/P577,1894,http://www.wikidata.org/entity/Q94673954,Zheng Zu Nian,,2,,2023-09-26T01:35:48Z
http://www.wikidata.org/entity/Q106322279,"Aftermath: Life in the Fallout of the Third Reich, 1945-1955",Art & Literature,http://www.wikidata.org/prop/direct/P577,http://www.wikidata.org/prop/direct/P577,2019,http://www.wikidata.org/entity/Q61707922,Harald Jähner,,2,,2023-07-29T23:44:10Z
http://www.wikidata.org/entity/Q106229261,Q106229261,Art & Literature,http://www.wikidata.org/prop/direct/P577,http://www.wikidata.org/prop/direct/P577,1894,http://www.wikidata.org/entity/Q86830339,Tsai Yu-Cheng,,2,,2023-09-26T01:35:48Z
http://www.wikidata.org/entity/Q106229261,Q106229261,Art & Literature,http://www.wikidata.org/prop/direct/P577,http://www.wikidata.org/prop/direct/P577,1894,http://www.wikidata.org/entity/Q85413108,Kuo Er-Hsiang,,2,,2023-09-26T01:35:48Z
http://www.wikidata.org/entity/Q106229261,Q106229261,Art & Literature,http://www.wikidata.org/prop/direct/P577,http://www.wikidata.org/prop/direct/P577,1894,http://www.wikidata.org/entity/Q11107002,Lin Hao,,2,,2023-09-26T01:35:48Z
http://www.wikidata.org/entity/Q106538705,"Like Water, Like Fire",Art & Literature,http://www.wikidata.org/prop/direct/P577,http://www.wikidata.org/prop/direct/P577,1971,http://www.wikidata.org/entity/Q2818964,various authors,,4,,2024-05-22T07:08:57Z
http://www.wikidata.org/entity/Q106388853,O Lar Doméstico,Art & Literature,http://www.wikidata.org/prop/direct/P577,http://www.wikidata.org/prop/direct/P577,1902,http://www.wikidata.org/entity/Q106388846,Vera Cleser,,2,,2023-11-28T00:26:01Z
http://www.wikidata.org/entity/Q97221803,Royal Chronicle of the North,Art & Literature,http://www.wikidata.org/prop/direct/P577,http://www.wikidata.org/prop/direct/P577,1869,,,,3,,2021-07-08T15:32:16Z
http://www.wikidata.org/entity/Q97254576,Vrata Ratnakaramu,Art & Literature,http://www.wikidata.org/prop/direct/P577,http://www.wikidata.org/prop/direct/P577,1946,,,,3,,2022-09-10T22:35:05Z
http://www.wikidata.org/entity/Q97254576,Vrata Ratnakaramu,Art & Literature,http://www.wikidata.org/prop/direct/P577,http://www.wikidata.org/prop/direct/P577,1955,,,,3,,2022-09-10T22:35:05Z
http://www.wikidata.org/entity/Q97260122,Marpappa,Art & Literature,http://www.wikidata.org/prop/direct/P577,http://www.wikidata.org/prop/direct/P577,1846,,,,2,,2021-08-23T03:32:24Z
http://www.wikidata.org/entity/Q88679827,Ashes,Art & Literature,http://www.wikidata.org/prop/direct/P577,http://www.wikidata.org/prop/direct/P577,1924,http://www.wikidata.org/entity/Q5006676,"C. M. Eddy, Jr.",,2,,2020-09-07T02:30:31Z
http://www.wikidata.org/entity/Q97266480,Q97266480,Art & Literature,http://www.wikidata.org/prop/direct/P577,http://www.wikidata.org/prop/direct/P577,1999,http://www.wikidata.org/entity/Q11012539,Homen Borgohain,,2,,2023-04-23T05:39:36Z
http://www.wikidata.org/entity/Q88679827,Ashes,Art & Literature,http://www.wikidata.org/prop/direct/P577,http://www.wikidata.org/prop/direct/P577,1924,http://www.wikidata.org/entity/Q169566,H. P. Lovecraft,,2,,2020-09-07T02:30:31Z
http://www.wikidata.org/entity/Q106844714,Putin's People,Art & Literature,http://www.wikidata.org/prop/direct/P577,http://www.wikidata.org/prop/direct/P577,2020,http://www.wikidata.org/entity/Q106163126,Catherine Belton,,6,,2024-03-24T10:17:19Z
http://www.wikidata.org/entity/Q106767557,Q106767557,Art & Literature,http://www.wikidata.org/prop/direct/P577,http://www.wikidata.org/prop/direct/P577,1921,,,,2,,2022-05-09T03:00:31Z
http://www.wikidata.org/entity/Q107039910,Born a Muslim: Some Truths about Islam in India,Art & Literature,http://www.wikidata.org/prop/direct/P577,http://www.wikidata.org/prop/direct/P577,2021,,,,2,,2022-11-27T14:44:57Z
http://www.wikidata.org/entity/Q107026274,Encyclopedia of Christianity in the United States,Art & Literature,http://www.wikidata.org/prop/direct/P577,http://www.wikidata.org/prop/direct/P577,2016,,,,4,,2024-07-01T01:33:41Z
http://www.wikidata.org/entity/Q107041008,A Tale of Magic...,Art & Literature,http://www.wikidata.org/prop/direct/P577,http://www.wikidata.org/prop/direct/P577,2019,http://www.wikidata.org/entity/Q211566,Chris Colfer,,2,,2023-10-21T16:44:05Z
http://www.wikidata.org/entity/Q107051094,"Template:Greuter, Burdet & Long, 1986",Art & Literature,http://www.wikidata.org/prop/direct/P577,http://www.wikidata.org/prop/direct/P577,1986,,,,3,,2022-12-27T13:03:37Z
http://www.wikidata.org/entity/Q107264034,Took,Art & Literature,http://www.wikidata.org/prop/direct/P577,http://www.wikidata.org/prop/direct/P577,1915,http://www.wikidata.org/entity/Q460329,Nikolai Aseev,,3,,2024-09-22T12:45:52Z
http://www.wikidata.org/entity/Q107260921,Lost Islamic History: Reclaiming Muslim Civilisation from the Past,Art & Literature,http://www.wikidata.org/prop/direct/P577,http://www.wikidata.org/prop/direct/P577,2014,http://www.wikidata.org/entity/Q111540924,Firas Alkhateeb,,3,,2022-11-27T14:26:17Z
http://www.wikidata.org/entity/Q107264034,Took,Art & Literature,http://www.wikidata.org/prop/direct/P577,http://www.wikidata.org/prop/direct/P577,1915,http://www.wikidata.org/entity/Q41223,Boris Pasternak,,3,,2024-09-22T12:45:52Z
http://www.wikidata.org/entity/Q107264034,Took,Art & Literature,http://www.wikidata.org/prop/direct/P577,http://www.wikidata.org/prop/direct/P577,1915,http://www.wikidata.org/entity/Q312467,Viktor Shklovsky,,3,,2024-09-22T12:45:52Z
http://www.wikidata.org/entity/Q107264034,Took,Art & Literature,http://www.wikidata.org/prop/direct/P577,http://www.wikidata.org/prop/direct/P577,1915,http://www.wikidata.org/entity/Q132964,Vladimir Mayakovsky,,3,,2024-09-22T12:45:52Z
http://www.wikidata.org/entity/Q107264034,Took,Art & Literature,http://www.wikidata.org/prop/direct/P577,http://www.wikidata.org/prop/direct/P577,1915,http://www.wikidata.org/entity/Q2629336,Vasily Kamensky,,3,,2024-09-22T12:45:52Z
http://www.wikidata.org/entity/Q107241943,Mouths of Rain,Art & Literature,http://www.wikidata.org/prop/direct/P577,http://www.wikidata.org/prop/direct/P577,2021,,,,3,,2024-09-22T12:45:49Z
http://www.wikidata.org/entity/Q107264034,Took,Art & Literature,http://www.wikidata.org/prop/direct/P577,http://www.wikidata.org/prop/direct/P577,1915,http://www.wikidata.org/entity/Q610532,David Burliuk,,3,,2024-09-22T12:45:52Z
http://www.wikidata.org/entity/Q107264034,Took,Art & Literature,http://www.wikidata.org/prop/direct/P577,http://www.wikidata.org/prop/direct/P577,1915,http://www.wikidata.org/entity/Q35733,Velimir Khlebnikov,,3,,2024-09-22T12:45:52Z
http://www.wikidata.org/entity/Q107264034,Took,Art & Literature,http://www.wikidata.org/prop/direct/P577,http://www.wikidata.org/prop/direct/P577,1915,http://www.wikidata.org/entity/Q738721,Osip Brik,,3,,2024-09-22T12:45:52Z
http://www.wikidata.org/entity/Q107951348,Q107951348,Art & Literature,http://www.wikidata.org/prop/direct/P577,http://www.wikidata.org/prop/direct/P577,2014,http://www.wikidata.org/entity/Q2910481,Haim Sabato,,2,,2022-04-14T00:00:01Z
